10003,22.513680430879713,0.12740552502858005,13925
10019,21.450097847358123,0.12933890245852794,12264
10036,22.437559996509293,0.14423977944901148,11459
10013,23.924642512501098,0.15068531105908781,11399
10002,24.300598926063611,0.17223241067175488,9684
10022,22.01130691657329,0.15562048811436416,9817
10011,21.424066571772691,0.14279642239257179,9133
10016,22.788999783033194,0.15321546067103245,9218
10014,21.568042548271478,0.14862423102747996,8649
10001,20.871685002895195,0.16171017581973024,8635
10012,21.13908087789499,0.14341137458174716,8247
11354,26.462010098581391,0.2104620996164536,8318
11372,24.170565045992117,0.19521820189808614,7610
10017,22.44653594771242,0.16922428872640263,7650
11220,25.873787680209698,0.19866982139211728,7630
11215,21.440064794816415,0.16512955820337147,7408
10018,22.9769000427777,0.18429142803229132,7013
10009,22.028339483394834,0.17815091902778935,6775
11211,21.119539198084979,0.17199576819164125,6684
11201,21.906092871931381,0.17942833895040247,6762
11368,23.556711243189699,0.20755157941424238,6057
11373,24.466032608695652,0.22495456957052651,5152
11101,21.856084867894314,0.20083029572276159,4996
10025,23.387863315003926,0.2148095638035607,5092
11385,21.996373161394317,0.22551050167978243,4963
11209,20.67450344548034,0.20082671873163235,4934
10010,22.730487804878049,0.22869914967503829,4920
11217,20.602597402597404,0.20475622673537996,4620
11355,24.814897413024084,0.2358923197050414,4484
11377,22.060877555708707,0.21332301956077535,4353
11238,21.771921531552824,0.22824959374085541,4231
10028,21.427294117647058,0.21005005617064926,4250
10024,22.281985551153578,0.22815549247451078,4291
11226,24.339778354161755,0.26703723499835874,4241
11103,21.559838750314942,0.23892444311943509,3969
11375,20.778710792788342,0.19477005282440568,4049
10023,21.917737789203084,0.24071165661666263,3890
10029,23.705243644067796,0.28048125714251676,3776
10458,22.050979339951702,0.24106787440398167,3727
11432,22.372652737371066,0.26404406397674346,3781
11222,22.337138084632517,0.24814989791451691,3592
11214,23.739612188365651,0.26630531220145942,3610
10065,20.520122120455177,0.20301786569161431,3603
11223,21.928736295441432,0.27415029548259323,3466
10128,23.185957696827263,0.27080639756229175,3404
11235,23.254340542187023,0.29625277934359046,3283
11216,23.279939668174961,0.27275660723354389,3315
10021,22.658478839893458,0.26929969580399987,3379
11106,22.398936170212767,0.27150951417082148,3196
11237,21.287352758834469,0.23482244564235777,3226
11218,23.80806502031885,0.28488544383311903,3199
10314,21.118462507876497,0.23515740878400743,3174
10467,21.025978191148173,0.26359363856468682,3118
11205,21.702141680395385,0.25836934599918759,3035
10038,21.913157035586028,0.2672772452101308,3063
10462,21.021255060728745,0.28234203549524939,2964
10027,22.778005464480874,0.29375271871752756,2928
11249,20.428416877028489,0.22667129339607217,2773
11231,21.352941176470587,0.27275231450650367,2839
11229,22.286210489753387,0.2774106419258261,2879
10461,21.051617593602327,0.29492325822189636,2751
11358,21.962829303500541,0.2719960240935515,2771
11203,21.802495543672013,0.27912243433663247,2805
10451,22.392642377078175,0.30822129122235686,2827
11208,22.896168582375481,0.29209549515439021,2610
10007,21.559110417479516,0.28615655441989984,2563
11207,20.496625645097261,0.24983625476406371,2519
11105,21.687824351297404,0.28210926904578904,2505
11204,22.407027240426373,0.30270733905688779,2533
11234,18.945891783567134,0.25599700582746587,2495
10033,22.113469387755103,0.28250573203288737,2450
10463,21.242828282828281,0.28491497474638716,2475
11104,22.714285714285715,0.29628076407217951,2443
11206,21.617133576938691,0.29728226784664707,2463
11435,21.604319478402608,0.27795566982640407,2454
